0.52	-1	277.34	7.3	25.56	36.87	27.92	37.81	0.67	0.97	0.73	1.89	38	20	40	22	18	31	0.818	3	3	3	0.075	0	0	18	18	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	104	184.198	124	185.778	15	15.079	2.051	2.125	0.258	39.667	5	33	85.405	73	0.218	3214	4480.642	3304	6310.778	19.251	4.671	730	3.842	37.508	68.939	568.5	47.063	1.839	5.375	2083	44.655	1342	6277	14.89	110.557	3256	414.4	411.092	535.408	601.722	437.394	1.791	3.204	3.233	2.424	2.142	3.018	2.332	0.41	6.095	27.688	45.909	13.092	5.608	2.431	3.671	1.293	0.566	0.348	0.203	0.113	1	270	126	6.3	0.93	12.3	46	540	50	2	0.432	2.133	0	0	0	194.942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	4.654	5.517	6.402	7.295	8.196	9.101	10.009	10.918	11.828	115.92	20	44	0	164	0	776	0	4076	0	22664	22	30	42	54	66	60	66	60	48	36	3.466	4.034	4.627	5.192	5.736	5.768	6.219	6.529	6.711	6.828	64.256	88.48	1.377	24.224	41.079	20.334	13.839	9.816	8.371	7.454	6.174	5.004	0.692	0.446	0.279	0.177	0.114	0.076	12.66	9.482	9.205	8.518	6.392	4.541	0.633	0.431	0.307	0.203	0.118	0.069	14.089	10.499	9.666	9.207	7.913	6.587	65.04	3.159	156.616	199.421	43.652	1.149	2.82	7.397	2.295	4.294	535.75	5399.498	1.154	4.272	2.703	1.63	29.48	0.3	0.436	0.948	1.149	43.652	0.219	4.099	0.205	1.913	72.705	0.365	3.335	0.341	2.297	87.269	0.438	2.951	0.409	2.897	110.098	0.552	2.351	0.516	3.115	118.363	0.594	2.133	0.555	3.115	118.363	0.594	2.133	0.555	3.378	3.701	3.772	3.657	3.526	3.219	2.565	1.386	3.167	3.468	3.558	3.542	3.526	3.219	2.565	1.386	3.121	3.418	3.511	3.519	3.526	3.219	2.565	1.386	3.305	3.621	3.698	3.616	3.526	3.219	2.565	1.386	-0.139	-0.158	-0.139	-0.043	0.053	0.053	0.053	0.053	-0.139	-0.158	-0.139	-0.043	0.053	0.053	0.053	0.053	-0.139	-0.158	-0.139	-0.043	0.053	0.053	0.053	0.053	-0.139	-0.158	-0.139	-0.043	0.053	0.053	0.053	0.053	1.818	2	1.818	0.909	0	0	0	0	1.818	2	1.818	0.909	0	0	0	0	1.818	2	1.818	0.909	0	0	0	0	1.818	2	1.818	0.909	0	0	0	0	13.868	10.873	4.808	3.736	3.736	3.241	2.781	2.781	2.5	2.5	2.5	2.175	0.719	0.719	0.564	0.5	0.5	3.665	2.278	2.278	1.795	1.317	1.317	1	1	1	0.786	-0.705	-0.705	-0.805	-1	-1	4.665	3.278	3.278	2.795	2.317	2.317	2	2	2	1.786	0.295	0.295	0.195	0	0	0	4.111	3.761	5.82	6.494	8.023	9.108	10.471	11.702	13.017	14.294	15.597	16.889	18.189	19.485	3.466	4.659	5.86	7.167	8.529	9.939	11.386	12.863	14.363	15.879	17.409	18.948	20.494	22.046	23.602	0	4.111	3.761	5.82	6.494	8.023	9.108	10.471	11.702	13.017	14.294	15.597	16.889	18.189	19.485	3.135	4.419	5.501	6.788	8.127	9.533	10.981	12.458	13.956	15.467	16.987	18.513	20.044	21.578	23.113	4.375	3.682	3.682	3.404	2.617	2.617	2.617	2.502	1.984	1.886	1.886	1.395	1.082	1.082	1.082	1.024	4.001	3.696	3.696	3.177	2.647	2.647	2.647	2.526	2.034	1.848	1.848	1.407	0.996	0.996	0.996	0.966	4.003	3.75	3.75	3.223	2.769	2.769	2.769	2.671	2.006	1.764	1.764	1.272	0.799	0.799	0.799	0.713	4.197	3.702	3.702	3.348	2.66	2.66	2.66	2.536	1.964	1.836	1.836	1.294	0.966	0.966	0.966	0.918	3	2.667	2.063	0.747	0.229	0.235	0.146	0	0	0	0.136	0.089	0.063	0.023	0.007	0.01	0.012	0	0	0	0.339	2.49	43.379	43.061	55.144	61.662	45.598	0.6	0.612	0.153	-0.091	0.515	86.812	86.196	110.134	123.415	91.109	3.859	0.193	21.425	1.071	4.403	0.22	21.505	1.075	4.383	0.219	21.507	1.075	4.382	0.219	21.508	1.075	4.412	0.221	21.504	1.075	4.421	0.221	21.503	1.075	4.39	0.22	21.507	1.075	4.413	5.326	5.936	6.326	6.538	6.602	6.538	6.363	6.088	5.723	5.275	4.751	4.16	3.509	2.812	2.094	1.401	0.81	0.394	0.164	4.28	5.279	5.958	6.398	6.648	6.741	6.699	6.54	6.277	5.92	5.479	4.959	4.37	3.719	3.018	2.288	1.571	0.938	0.472	0.201	0.33	3407.272	2.358	183.595	179.33	726.71	38.248	29.2	13.849	3.162	5.462	0.379	0.976	0.575	0.125	1	0.729	1	84.103	0.993	1.396	0.996	17.881	0.468	126.64	126.822	208.333	1.412	164.122	164.393	261.354	0.016	278.323	278.86	420.048	0.039	179.123	179.428	281.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.957	5.699	2.371	23.004	12.894	25.6	22.413	18.197	24.322	19.569	14.016	19.423	8.934	12.036	6.149	7.793	2.933	0.037	0.016	0	0	0	0	0	0	0	0	0	0	0	0.585	5.701	0.246	8.878	3.273	7.405	18.837	13.158	5.188	5.698	3.9	2.627	2.489	4.161	0.457	0.394	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08	5.696	0.724	10.227	5.421	11.476	14.23	11.808	7.721	8.477	5.445	6.207	3.183	5.246	1.674	1.618	0.264	0.003	0.001	0	0	0	0	0	0	0	0	0	0	0	6.552	5.698	2.232	21.339	12.118	24.379	21.172	17.381	22.291	18.51	13.099	18.236	8.254	11.284	5.748	7.154	2.602	0.032	0.014	0	0	0	0	0	0	0	0	0	0	0	2.649	5.7	0.932	11.694	6.949	13.058	19.659	14.438	9.875	9.719	6.167	7.628	3.579	5.782	2.157	2.167	0.427	0.005	0.002	0	0	0	0	0	0	0	0	0	0	0	703	18.345	-2.14	-0.08	-3.426	-2.777	4.913	0.679	-0.111	-0.236	-0.342	-0.848	0.287	1.101	-0.132	1.405	-0.589	-2.045	1.454	2.382	-0.992	0.169	-1.317	-0.363	1.724	-0.505	-0.481	-0.249	0.179	0.179	0.571	-0.581	253.743	12.733	-3.651	-0.429	-4.206	3.548	0.828	-0.533	-0.738	-1.007	0.918	0.828	-0.773	-1.278	1.199	0.088	0.419	-1.222	-0.164	1.684	-0.397	-0.113	-0.355	-0.093	0.66	-0.264	-0.534	0.073	0.359	0.373	-0.168	-0.683	315.693	13.081	-2.547	-0.785	-3.533	1.279	2.461	-0.147	-1.121	-0.577	0.637	0.398	-0.686	-0.568	0.823	0.362	0.048	-1.256	0.223	1.537	-0.238	-0.135	-0.658	-0.12	0.942	-0.313	-0.619	0.126	0.24	0.379	-0.083	-0.588	661.751	17.877	-1.933	-0.313	-3.35	-2.512	4.788	0.631	-0.275	-0.27	-0.221	-0.765	0.193	0.97	-0.06	1.325	-0.574	-1.949	1.332	2.28	-0.892	0.132	-1.277	-0.331	1.66	-0.482	-0.509	-0.207	0.179	0.196	0.515	-0.585	376.695	14.868	-3.32	-0.443	-4.011	1.659	1.994	0.174	-0.71	-0.754	0.501	0.245	-0.47	-0.54	0.805	0.369	0.076	-1.397	0.323	1.81	-0.523	-0.068	-0.634	-0.228	0.997	-0.327	-0.533	0.053	0.222	0.346	0.067	-0.656	5.723	5.709	1.889	0.43	0.429	0.187	0.2	0.16	0.425	0.424	0.388	4.515	4.507	0.977	0.452	0.451	0.187	0.174	0.16	0.264	0.264	0.104	5.118	5.107	1.314	0.444	0.443	0.174	0.193	0.16	0.34	0.339	0.188	5.704	5.689	1.86	0.43	0.429	0.187	0.174	0.16	0.422	0.421	0.376	5.048	5.037	1.379	0.44	0.439	0.2	0.174	0.16	0.33	0.33	0.207	4.812	4.804	0.882	0.458	0.458	0.219	0.219	0.188	0.3	0.3	0.085	13.321	9.999	11.538	13.253	11.465	10.499	54.27	29.163	39.567	53.639	39.342	31.604	0.182	0.173	0.208	0.287	0.353	0.329	0.29	0.32	0.374	0.412	0.211	0.289	0.406	0.289	0.228	129.316	59.044	85.44	127.241	85.883	62.504	57.909	0.67	5.017	6.367	3	2.404	3.044	2.632	1.192	0.824	0.489	0.305	0.209	25.314	0.305	0.209	0.3	0.363	0.361	0.573	0.797	0.778	0.592	9	1.156	1.088	0.897	0.466	0.097	0.035	0.025	0.013	0.004	6.404	0.081	0.078	0.075	0.07	0.092	0.129	0.147	0.119	0.052	1.622	1.275	1.366	1.322	0.795	0.292	0.136	0.084	0.056	0.026	9.441	0.099	0.108	0.119	0.112	0.137	0.208	0.252	0.224	0.135	2.792	2.784	2.315	2.879	2.433	1.1	0.747	0.443	0.278	0.188	23.651	0.279	0.201	0.283	0.336	0.338	0.537	0.74	0.719	0.544	8.346	1.401	1.514	1.555	0.976	0.384	0.188	0.115	0.077	0.039	11.112	0.112	0.121	0.14	0.138	0.161	0.244	0.3	0.272	0.174	3.358	24.67	0.655	0.697	2.115	1.742	1.613	1.347	1.644	1.634	1.28	0.735	24.876	0.107	0.07	0.057	0.029	0.038	0.026	0.021	0.02	0.107	0.889	0.607	0.482	0.402	0.402	0.338	0.202	0.068	6.796	0.062	0.032	0.021	0.018	0.017	0.014	0.014	0.012	0.062	1.145	0.803	0.63	0.567	0.617	0.561	0.377	0.17	9.833	0.062	0.032	0.021	0.018	0.017	0.014	0.014	0.012	0.062	2.031	1.649	1.505	1.268	1.539	1.525	1.186	0.675	23.347	0.101	0.062	0.05	0.026	0.034	0.023	0.019	0.018	0.101	1.286	0.947	0.764	0.674	0.718	0.659	0.456	0.218	11.577	0.062	0.032	0.021	0.018	0.017	0.014	0.014	0.012	0.062	0	0	0	0	0	0	0	18	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	-999	-999	0	0	0	0	0	0	2	0	2	0	2	0.053	4	1	0	2	8.33	2.568	0	0.2	4.248	-0.935	82.12	0	0	6.201	38.453	5.139	26.409	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.66	-7.21	-7.43	92.11	6.58	6.93	14.52	7.41	22.33	0.49	1.04	0.53	3.72	14	6	13	5	0	5	0	0	0	2	0.154	0	0	0	8	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	92	19	47	1	2.485	1.385	1.513	0.634	15	1	4	13.868	10.333	0.414	114	334	69	465	5.614	3.484	31	2.067	6.757	9.083	31	-4.909	1.745	0	54	7.433	31	54	7.433	15	31	27.25	27.26	45.308	27.301	49.003	2.754	3.088	3.087	1.958	3.083	1.823	2.287	2.167	12.032	9.247	11.51	5.883	3.088	2.883	3.028	1.024	0.511	0.281	0.048	0	1	29	19	3.167	0.556	2	7	20	6	14	1.459	1.459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3.045	3.664	4.317	4.963	5.624	6.275	6.938	7.59	8.255	61.67	6	10	0	30	0	106	0	390	0	1450	5	5	4	1	0	0	0	0	0	0	1.792	1.792	1.609	0.693	0	0	0	0	0	0	11.886	11.886	1	0	10.676	6.624	4.992	2.808	1.922	1.394	0.289	0	0.832	0.562	0.384	0.348	0.289	0	3.333	1.707	1.019	0.421	0.058	0	0.556	0.341	0.204	0.105	0.058	0	4.992	2.808	1.922	1.394	0.289	0	18.84	1.559	16.245	53.303	19.793	1.414	1.826	3.76	1.918	2.551	27.384	116.561	1.459	2.446	1.953	1.166	11.299	0.955	1.244	3.135	1.414	19.793	0.371	2.394	0.382	2.156	30.184	0.566	1.651	0.583	2.611	36.548	0.686	1.197	0.705	2.807	39.303	0.737	1	0.759	2.624	36.729	0.689	1.184	0.709	1.837	25.712	0.482	1.971	0.496	1.945	1.992	1.976	1.021	0	0	0	0	1.512	1.398	0.935	0.233	0	0	0	0	1.943	1.989	1.971	1.016	0	0	0	0	1.473	1.34	0.842	0.188	0	0	0	0	-0.2	-0.6	0	1	0	0	0	0	-0.2	-0.6	0	1	0	0	0	0	-0.2	-0.6	0	1	0	0	0	0	-0.2	-0.6	0	1	0	0	0	0	1	1.333	0.833	0	0	0	0	0	1	1.333	0.833	0	0	0	0	0	1	1.333	0.833	0	0	0	0	0	1	1.333	0.833	0	0	0	0	0	3.862	2.305	3.303	1.618	1	-0.303	-0.618	0	0	0	0	0	0	0	0	0	0	2.663	1.296	0.86	-0.803	-1.436	0	0	0	0	0	0	0	0	0	0	3.233	1.477	0.8	-0.433	-0.677	0	0	0	0	0	0	0	0	0	0	0	2.398	1.946	3.664	3.932	5.153	5.733	6.742	7.459	8.374	9.153	10.025	10.833	11.685	12.507	1.792	2.773	3.738	4.852	6.006	7.184	8.371	9.562	10.755	11.948	13.143	14.337	15.532	16.727	17.921	1.275	2.582	2.956	4.084	4.888	5.919	6.852	7.848	8.814	9.799	10.775	11.756	12.735	13.715	14.694	1.686	2.703	3.641	4.751	5.89	7.051	8.218	9.389	10.562	11.735	12.908	14.081	15.255	16.428	17.601	3.434	2.73	2.278	1.521	1.335	0.847	0.083	0.083	1.691	1.173	0.698	0.407	0.395	0.277	0	0	3.329	2.529	1.873	1.234	1.174	0.924	0.298	0.298	1.738	1.228	0.851	0.423	0.369	0.122	0	0	3.555	2.921	2.483	1.903	1.808	1.483	0.941	0.941	1.469	0.796	0.228	0	0	0	0	0	3.334	2.539	1.874	1.258	1.207	0.979	0.38	0.38	1.728	1.213	0.842	0.384	0.32	0.054	0	0	1.5	0.667	0.125	0	0	0	0	0	0	0	0.3	0.133	0.031	0	0	0	0	0	0	0	0.465	1.932	9.545	9.549	15.336	9.562	16.526	0.75	0.748	-2.862	0.74	-3.601	18.341	18.349	33.533	18.384	36.652	2.301	0.383	4.585	0.764	2.409	0.401	4.694	0.782	2.411	0.402	4.691	0.782	2.411	0.402	4.691	0.782	2.402	0.4	4.7	0.783	2.411	0.402	4.691	0.782	2.401	0.4	4.701	0.784	2.572	2.841	2.802	2.544	2.126	1.604	1.054	0.577	0.257	0.095	0.031	0.009	0.002	0.001	0	0	0	0	0	0	2.465	2.813	2.833	2.615	2.222	1.709	1.15	0.648	0.296	0.112	0.036	0.011	0.003	0.001	0	0	0	0	0	0	0.563	246.655	5.168	39.209	35.236	89.253	12.75	5.956	3.567	1.745	2.808	0.448	0.996	0.622	0.187	0.921	0.546	1.1	25.795	0	0	0	0	3.553	11.831	13.155	22.241	2.068	10.001	13.663	19.121	0.143	28.167	33.794	48.875	0.13	11.149	15.308	20.982	0	0	0	0	0	0	0	0	10.373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.799	2.848	4.829	7.973	2.008	4.712	2.992	1.588	0.831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384	3.271	0.496	3.597	0.663	1.793	0.198	0.015	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	2.225	0.954	2.459	0.536	1.037	0.414	0.144	0.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.286	3.265	5.565	9.379	2.064	5.321	3.214	1.422	0.737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969	2.152	1.144	2.54	0.619	1.228	0.533	0.231	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	18.845	-1.535	0.357	-1.133	-1.741	0.85	0.249	0.593	-0.019	-0.048	-0.664	0.019	0.174	0.326	0.094	-0.285	-0.245	0.345	-0.07	0.013	-0.108	-0.024	0.104	0.187	-0.109	-0.175	-0.084	0.038	0.274	0.055	-0.13	25.219	6.494	-0.349	-0.833	-0.448	0.073	0.892	-0.626	-0.155	0.222	0.101	0.107	-0.391	0.023	0.295	-0.089	0.029	-0.204	0.112	0.08	-0.022	-0.071	-0.011	0.032	0.077	-0.012	-0.134	0.045	0.038	0.061	-0.023	-0.128	21.739	6.335	-0.477	-0.31	-0.471	-0.142	0.408	-0.14	0.065	0.056	0.026	-0.17	-0.082	0.148	0.114	-0.043	-0.135	-0.025	0.147	-0.035	-0.003	-0.026	-0.028	0.003	0.082	-0.001	-0.055	-0.032	-0.023	0.093	0.04	-0.072	97.671	20.155	-1.291	0.295	-1.262	-1.858	0.945	0.16	0.614	0.05	0.038	-0.638	-0.215	0.193	0.396	0.114	-0.151	-0.389	0.33	-0.077	0.024	-0.102	0.011	0.136	0.141	-0.11	-0.25	-0.039	0.103	0.271	0.03	-0.169	25.058	7.018	-0.547	-0.255	-0.498	-0.259	0.402	-0.058	0.105	0.028	-0.001	-0.22	-0.027	0.164	0.107	-0.038	-0.176	-0.012	0.174	-0.048	0.002	-0.034	-0.039	0.004	0.102	-0.008	-0.05	-0.047	-0.033	0.106	0.054	-0.07	1.9	1.441	0.481	0.497	0.377	0.259	0.208	0.259	0.546	0.405	0.31	1.538	1.398	0.143	0.499	0.454	0.208	0.208	0.208	0.377	0.401	0.024	1.645	1.116	0.327	0.533	0.361	0.208	0.208	0.208	0.415	0.244	0.139	1.877	1.491	0.449	0.492	0.391	0.208	0.208	0.208	0.533	0.433	0.261	1.697	1.135	0.369	0.53	0.355	0.208	0.208	0.208	0.441	0.252	0.183	1.679	1.551	0.07	0.509	0.47	0.279	0.279	0.279	0.574	0.353	0.005	3.822	3.079	3.088	3.818	3.201	3.3	4.345	2.57	2.74	4.313	2.972	2.83	0.241	0.208	0.279	0.311	0.43	0.341	0.323	0.327	0.468	0.42	0.267	0.266	0.409	0.292	0.311	9.485	5.957	6.429	9.388	6.885	6.312	13.51	0.871	3.631	18.01	3	1.356	0.692	0.627	0.421	0.092	0.067	0	0	9.511	0.773	0.3	0.574	1.279	1.303	0.582	0.076	0	0	9	1.26	0.357	0.051	0.032	0.029	0.01	0	0	0	2.22	0.233	0.08	0.101	0.231	0.133	0.016	0.001	0	0	1.357	0.533	0.347	0.128	0.073	0.04	0.014	0.006	0	0	1.75	0.101	0.075	0.117	0.19	0.161	0.059	0.007	0	0	1.319	3.207	1.55	0.703	0.651	0.386	0.115	0.06	0	0	10.137	0.794	0.35	0.634	1.342	1.357	0.558	0.068	0	0	9.41	0.623	0.392	0.165	0.099	0.062	0.016	0.01	0	0	2.111	0.13	0.084	0.138	0.241	0.214	0.088	0.011	0	0	1.679	11.991	1.05	1.087	1.629	1.536	2.036	1.506	0.556	0.085	0	0	14.696	0.26	0.15	0.142	0.137	0.085	0.085	0	0	0.26	0.499	0.353	0.392	0.181	0.02	0.001	0	0	2.89	0.134	0.072	0.104	0.114	0.009	0.001	0	0	0.134	0.467	0.372	0.34	0.194	0.059	0.008	0	0	2.879	0.051	0.028	0.02	0.017	0.013	0.008	0	0	0.051	1.86	1.67	2.145	1.572	0.548	0.075	0	0	15.742	0.325	0.167	0.13	0.121	0.105	0.075	0	0	0.325	0.517	0.43	0.422	0.255	0.085	0.012	0	0	3.444	0.058	0.029	0.023	0.02	0.015	0.012	0	0	0.058	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	5	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0	0	0	-999	-999	0	0	0	0	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	2.492	20.516	60.69	60.69	-1.37	1.876	-1.408	1.983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23	-0.02	0.14	276.9
